,Team,Opponent,Year,Goals,OppGoals,Rating,OppRating,Rd,OppRd,HF,HomeAway,RatingDif,EffRd,RatingDifRat,EffHf
4363,Stoke City,West Bromwich Albion,2014,0,1,1781.9894019874193,1713.2595920792958,47.96956571662651,52.2567924195264,45.11605523904489,-1,68.72980990812357,70.93554531417392,0.9689050757799755,-45.11605523904489
4364,Burnley,Manchester City,2014,1,0,1675.4624733405974,1977.8506880399486,47.118590761095895,51.11669582398202,45.11605523904489,1,-302.38821469935124,69.52034369357744,-4.349636360144851,45.11605523904489
4365,Manchester City,Burnley,2014,0,1,1977.8506880399486,1675.4624733405974,51.11669582398202,47.118590761095895,45.11605523904489,-1,302.38821469935124,69.52034369357744,4.349636360144851,-45.11605523904489
4366,Arsenal,West Ham United,2014,3,0,1931.2850731065437,1750.346967505129,49.14425018729902,47.60969177931493,45.11605523904489,1,180.9381056014147,68.42397297580145,2.644367138187146,45.11605523904489
4367,West Ham United,Arsenal,2014,0,3,1750.346967505129,1931.2850731065437,47.60969177931493,49.14425018729902,45.11605523904489,-1,-180.9381056014147,68.42397297580145,-2.644367138187146,-45.11605523904489
4368,Crystal Palace,Queens Park Rangers,2014,3,1,1704.313309131206,1643.222495760028,50.40305202303475,52.46641274289784,45.11605523904489,1,61.090813371178,72.75432715203172,0.8396863219354506,45.11605523904489
4369,Queens Park Rangers,Crystal Palace,2014,1,3,1643.222495760028,1704.313309131206,52.46641274289784,50.40305202303475,45.11605523904489,-1,-61.090813371178,72.75432715203172,-0.8396863219354506,-45.11605523904489
4370,Chelsea,Southampton,2014,1,1,1993.955174526744,1810.3915755289752,51.653871448698126,49.148150222760684,45.11605523904489,1,183.56359899776885,71.29981140197836,2.574531340102191,45.11605523904489
4371,Southampton,Chelsea,2014,1,1,1810.3915755289752,1993.955174526744,49.148150222760684,51.653871448698126,45.11605523904489,-1,-183.56359899776885,71.29981140197836,-2.574531340102191,-45.11605523904489
4372,Everton,Newcastle United,2014,3,0,1803.22867631414,1750.894519143558,48.47619564889405,51.7634339397039,45.11605523904489,1,52.3341571705821,70.91822500471895,0.7379507477393822,45.11605523904489
4373,Newcastle United,Everton,2014,0,3,1750.894519143558,1803.22867631414,51.7634339397039,48.47619564889405,45.11605523904489,-1,-52.3341571705821,70.91822500471895,-0.7379507477393822,-45.11605523904489
4374,Manchester United,Tottenham Hotspur,2014,3,0,1911.425458195436,1882.3277681498048,51.597669117243036,49.33202544213051,45.11605523904489,1,29.097690045631225,71.38605040591268,0.4076103087392709,45.11605523904489
4375,Tottenham Hotspur,Manchester United,2014,0,3,1882.3277681498048,1911.425458195436,49.33202544213051,51.597669117243036,45.11605523904489,-1,-29.097690045631225,71.38605040591268,-0.4076103087392709,-45.11605523904489
4376,Swansea City,Liverpool,2014,0,1,1757.5781668548195,1904.6457669678828,48.73768711346972,48.3358820353942,45.11605523904489,1,-147.06760011306324,68.64196702681251,-2.142531842882891,45.11605523904489
4377,Liverpool,Swansea City,2014,1,0,1904.6457669678828,1757.5781668548195,48.3358820353942,48.73768711346972,45.11605523904489,-1,147.06760011306324,68.64196702681251,2.142531842882891,-45.11605523904489
4378,Aston Villa,Swansea City,2014,0,1,1690.9402939680713,1752.8116212493549,52.16781043658847,48.38567988031638,44.0857359232124,1,-61.871327281283584,71.15233280243369,-0.8695614724689299,44.0857359232124
4379,Swansea City,Aston Villa,2014,1,0,1752.8116212493549,1690.9402939680713,48.38567988031638,52.16781043658847,44.0857359232124,-1,61.871327281283584,71.15233280243369,0.8695614724689299,-44.0857359232124
4380,Newcastle United,Arsenal,2014,1,2,1745.442285047446,1934.2211457059664,51.32028537425108,48.894205895147714,44.0857359232124,1,-188.77886065852044,70.88310843220454,-2.663241847514012,44.0857359232124
4381,Arsenal,Newcastle United,2014,2,1,1934.2211457059664,1745.442285047446,48.894205895147714,51.32028537425108,44.0857359232124,-1,188.77886065852044,70.88310843220454,2.663241847514012,-44.0857359232124
4382,Southampton,Burnley,2014,2,0,1814.2607591952346,1685.5929005007629,48.90151435634711,46.93851984953315,44.0857359232124,1,128.66785869447176,67.7833515843606,1.8982221399060888,44.0857359232124
4383,Burnley,Southampton,2014,0,2,1685.5929005007629,1814.2607591952346,46.93851984953315,48.90151435634711,44.0857359232124,-1,-128.66785869447176,67.7833515843606,-1.8982221399060888,-44.0857359232124
4384,Tottenham Hotspur,Leicester City,2014,4,3,1876.952159354426,1679.6977837702575,48.94775944808043,47.1108608757508,44.0857359232124,1,197.25437558416843,67.93611975555784,2.9035272590473653,44.0857359232124
4385,Leicester City,Tottenham Hotspur,2014,3,4,1679.6977837702575,1876.952159354426,47.1108608757508,48.94775944808043,44.0857359232124,-1,-197.25437558416843,67.93611975555784,-2.9035272590473653,-44.0857359232124
4386,West Ham United,Sunderland,2014,1,0,1747.5891261736917,1696.1449678131864,47.391359155417696,53.84472146410511,44.0857359232124,1,51.4441583605053,71.73001430464694,0.7171915251824026,44.0857359232124
4387,Sunderland,West Ham United,2014,0,1,1696.1449678131864,1747.5891261736917,53.84472146410511,47.391359155417696,44.0857359232124,-1,-51.4441583605053,71.73001430464694,-0.7171915251824026,-44.0857359232124
4388,Stoke City,Crystal Palace,2014,1,2,1775.1445941955508,1709.3209942415028,47.607387769159494,50.008882119565214,44.0857359232124,1,65.82359995404795,69.04601118856677,0.9533295091338685,44.0857359232124
4389,Crystal Palace,Stoke City,2014,2,1,1709.3209942415028,1775.1445941955508,50.008882119565214,47.607387769159494,44.0857359232124,-1,-65.82359995404795,69.04601118856677,-0.9533295091338685,-44.0857359232124
4390,Manchester City,West Bromwich Albion,2014,3,0,1965.9219374518075,1721.37259781256,50.85973738322833,51.7597729022157,44.0857359232124,1,244.5493396392476,72.5657424517926,3.370038414499905,44.0857359232124
4391,West Bromwich Albion,Manchester City,2014,0,3,1721.37259781256,1965.9219374518075,51.7597729022157,50.85973738322833,44.0857359232124,-1,-244.5493396392476,72.5657424517926,-3.370038414499905,-44.0857359232124
4392,Queens Park Rangers,Everton,2014,1,2,1637.8014995391964,1808.0172467470784,52.0096052357683,48.129695623265874,44.0857359232124,1,-170.21574720788203,70.86230759415527,-2.4020632828209147,44.0857359232124
4393,Everton,Queens Park Rangers,2014,2,1,1808.0172467470784,1637.8014995391964,48.129695623265874,52.0096052357683,44.0857359232124,-1,170.21574720788203,70.86230759415527,2.4020632828209147,-44.0857359232124
4394,Hull City,Chelsea,2014,2,3,1668.2788473528253,1989.6779298246963,47.67927316448352,51.352175702768484,44.0857359232124,1,-321.399082471871,70.07395406926489,-4.586569813859551,44.0857359232124
4395,Chelsea,Hull City,2014,3,2,1989.6779298246963,1668.2788473528253,51.352175702768484,47.67927316448352,44.0857359232124,-1,321.399082471871,70.07395406926489,4.586569813859551,-44.0857359232124
4396,Liverpool,Manchester United,2014,1,2,1909.3348454312827,1917.3006584719828,47.99496861422494,51.143953280136024,44.0857359232124,1,-7.965813040700141,70.1371582643692,-0.11357479027984659,44.0857359232124
4397,Manchester United,Liverpool,2014,2,1,1917.3006584719828,1909.3348454312827,51.143953280136024,47.99496861422494,44.0857359232124,-1,7.965813040700141,70.1371582643692,0.11357479027984659,-44.0857359232124
4398,West Bromwich Albion,Queens Park Rangers,2014,1,4,1718.9284413245439,1632.8499516516044,51.59583831487379,51.652655618187445,42.08155835424442,1,86.07848967293944,73.00772126169717,1.1790326856578623,42.08155835424442
4399,Queens Park Rangers,West Bromwich Albion,2014,4,1,1632.8499516516044,1718.9284413245439,51.652655618187445,51.59583831487379,42.08155835424442,-1,-86.07848967293944,73.00772126169717,-1.1790326856578623,-42.08155835424442
4400,Everton,Southampton,2014,1,0,1812.2651748273074,1817.910566064215,47.886802704505264,48.676629241863296,42.08155835424442,1,-5.6453912369074715,68.282941556512,-0.08267645048998452,42.08155835424442
4401,Southampton,Everton,2014,0,1,1817.910566064215,1812.2651748273074,48.676629241863296,47.886802704505264,42.08155835424442,-1,5.6453912369074715,68.282941556512,0.08267645048998452,-42.08155835424442
4402,Arsenal,Liverpool,2014,4,1,1938.3014285009026,1902.2515341464534,48.64532806695735,47.70876055768514,42.08155835424442,1,36.04989435444918,68.13584795606819,0.5290885112003448,42.08155835424442
4403,Liverpool,Arsenal,2014,1,4,1902.2515341464534,1938.3014285009026,47.70876055768514,48.64532806695735,42.08155835424442,-1,-36.04989435444918,68.13584795606819,-0.5290885112003448,-42.08155835424442
4404,Chelsea,Stoke City,2014,2,1,1992.2141688528855,1766.889273152705,51.18313998015375,47.36663244266706,42.08155835424442,1,225.32489570018038,69.73744824114755,3.23104589260309,42.08155835424442
4405,Stoke City,Chelsea,2014,1,2,1766.889273152705,1992.2141688528855,47.36663244266706,51.18313998015375,42.08155835424442,-1,-225.32489570018038,69.73744824114755,-3.23104589260309,-42.08155835424442
4406,Swansea City,Hull City,2014,3,1,1759.0074396385821,1666.087580919834,48.08461960012918,47.58242608862239,42.08155835424442,1,92.91985871874817,67.64774877679478,1.3735839018876927,42.08155835424442
4407,Hull City,Swansea City,2014,1,3,1666.087580919834,1759.0074396385821,47.58242608862239,48.08461960012918,42.08155835424442,-1,-92.91985871874817,67.64774877679478,-1.3735839018876927,-42.08155835424442
4408,Manchester United,Aston Villa,2014,3,1,1925.337254840794,1683.7474329661109,50.75667305030119,51.74166741948387,42.08155835424442,1,241.58982187468314,72.4806181436365,3.333164479860244,42.08155835424442
4409,Aston Villa,Manchester United,2014,1,3,1683.7474329661109,1925.337254840794,51.74166741948387,50.75667305030119,42.08155835424442,-1,-241.58982187468314,72.4806181436365,-3.333164479860244,-42.08155835424442
4410,Leicester City,West Ham United,2014,2,1,1677.1747073701533,1752.1977090432047,46.99196127939983,47.149020018590306,42.08155835424442,1,-75.02300167305134,66.56781890371686,-1.1270160703562182,42.08155835424442
4411,West Ham United,Leicester City,2014,1,2,1752.1977090432047,1677.1747073701533,47.149020018590306,46.99196127939983,42.08155835424442,-1,75.02300167305134,66.56781890371686,1.1270160703562182,-42.08155835424442
4412,Burnley,Tottenham Hotspur,2014,0,0,1682.2270456359563,1879.6730877770692,46.76275066512148,48.79026293687225,42.08155835424442,1,-197.4460421411129,67.58139246284772,-2.921603638895975,42.08155835424442
4413,Tottenham Hotspur,Burnley,2014,0,0,1879.6730877770692,1682.2270456359563,48.79026293687225,46.76275066512148,42.08155835424442,-1,197.4460421411129,67.58139246284772,2.921603638895975,-42.08155835424442
4414,Sunderland,Newcastle United,2014,1,0,1690.212559807112,1740.9522506393578,53.39974440721688,51.002465368347465,42.08155835424442,1,-50.73969083224574,73.84296971550896,-0.6871296079738932,42.08155835424442
4415,Newcastle United,Sunderland,2014,0,1,1740.9522506393578,1690.212559807112,51.002465368347465,53.39974440721688,42.08155835424442,-1,50.73969083224574,73.84296971550896,0.6871296079738932,-42.08155835424442
4416,Crystal Palace,Manchester City,2014,2,1,1718.4272229961707,1968.2831887025955,49.69846164830195,50.713719328656765,42.08155835424442,1,-249.85596570642474,71.00576327562091,-3.5188124763417648,42.08155835424442
4417,Manchester City,Crystal Palace,2014,1,2,1968.2831887025955,1718.4272229961707,50.713719328656765,49.69846164830195,42.08155835424442,-1,249.85596570642474,71.00576327562091,3.5188124763417648,-42.08155835424442
4418,Aston Villa,Queens Park Rangers,2014,3,3,1683.7474329661109,1632.8499516516044,51.74166741948387,51.652655618187445,42.08155835424442,1,50.89748131450642,73.11085404889994,0.6961686055597684,42.08155835424442
4419,Queens Park Rangers,Aston Villa,2014,3,3,1632.8499516516044,1683.7474329661109,51.652655618187445,51.74166741948387,42.08155835424442,-1,-50.89748131450642,73.11085404889994,-0.6961686055597684,-42.08155835424442
4420,Swansea City,Everton,2014,1,1,1763.1104362843632,1818.0089381190578,47.77398129200295,47.528135236815984,43.081269010599804,1,-54.89850183469457,67.3889970809606,-0.814650821539011,43.081269010599804
4421,Everton,Swansea City,2014,1,1,1818.0089381190578,1763.1104362843632,47.528135236815984,47.77398129200295,43.081269010599804,-1,54.89850183469457,67.3889970809606,0.814650821539011,-43.081269010599804
4422,West Bromwich Albion,Leicester City,2014,2,3,1708.9189857637798,1683.9284704521456,51.18547847550582,46.65697098975478,43.081269010599804,1,24.990515311634226,69.25912321640585,0.3608263309015521,43.081269010599804
4423,Leicester City,West Bromwich Albion,2014,3,2,1683.9284704521456,1708.9189857637798,46.65697098975478,51.18547847550582,43.081269010599804,-1,-24.990515311634226,69.25912321640585,-0.3608263309015521,-43.081269010599804
4424,West Ham United,Stoke City,2014,1,1,1745.3989982406963,1764.6245201357563,46.809620232789584,47.1913439240926,43.081269010599804,1,-19.225521895059956,66.46926724208696,-0.28923926338827993,43.081269010599804
4425,Stoke City,West Ham United,2014,1,1,1764.6245201357563,1745.3989982406963,47.1913439240926,46.809620232789584,43.081269010599804,-1,19.225521895059956,66.46926724208696,0.28923926338827993,-43.081269010599804
4426,Burnley,Arsenal,2014,0,1,1684.7724205844963,1943.4682211416657,46.5006745914227,48.28120668675275,43.081269010599804,1,-258.6958005571694,67.03273570865449,-3.8592457524267445,43.081269010599804
4427,Arsenal,Burnley,2014,1,0,1943.4682211416657,1684.7724205844963,48.28120668675275,46.5006745914227,43.081269010599804,-1,258.6958005571694,67.03273570865449,3.8592457524267445,-43.081269010599804
4428,Tottenham Hotspur,Aston Villa,2014,0,1,1876.9008434586676,1679.3945207270078,48.47885399303287,50.9993040203725,43.081269010599804,1,197.5063227316598,70.36425438416997,2.806912749381642,43.081269010599804
4429,Aston Villa,Tottenham Hotspur,2014,1,0,1679.3945207270078,1876.9008434586676,50.9993040203725,48.47885399303287,43.081269010599804,-1,-197.5063227316598,70.36425438416997,-2.806912749381642,-43.081269010599804
4430,Southampton,Hull City,2014,2,0,1811.9774355765962,1662.0689333822754,48.29483449575902,47.28455848860974,43.081269010599804,1,149.90850219432082,67.58861228369399,2.2179550242147346,43.081269010599804
4431,Hull City,Southampton,2014,0,2,1662.0689333822754,1811.9774355765962,47.28455848860974,48.29483449575902,43.081269010599804,-1,-149.90850219432082,67.58861228369399,-2.2179550242147346,-43.081269010599804
4432,Sunderland,Crystal Palace,2014,1,4,1698.3270652637937,1729.0154604422382,52.863211255232265,49.417972937702885,43.081269010599804,1,-30.68839517844458,72.3647369475413,-0.424079413163503,43.081269010599804
4433,Crystal Palace,Sunderland,2014,4,1,1729.0154604422382,1698.3270652637937,49.417972937702885,52.863211255232265,43.081269010599804,-1,30.68839517844458,72.3647369475413,0.424079413163503,-43.081269010599804
4434,Queens Park Rangers,Chelsea,2014,0,1,1644.5698782870966,1994.8526401787135,50.74421363361059,50.93650919857106,43.081269010599804,1,-350.28276189161693,71.89925720499221,-4.871855085970146,43.081269010599804
4435,Chelsea,Queens Park Rangers,2014,1,0,1994.8526401787135,1644.5698782870966,50.93650919857106,50.74421363361059,43.081269010599804,-1,350.28276189161693,71.89925720499221,4.871855085970146,-43.081269010599804
4436,Manchester United,Manchester City,2014,4,2,1927.7445931036664,1957.2574226232657,50.53697073203422,50.40967358474348,43.081269010599804,1,-29.512829519599336,71.38011348891838,-0.4134601092246952,43.081269010599804
4437,Manchester City,Manchester United,2014,2,4,1957.2574226232657,1927.7445931036664,50.40967358474348,50.53697073203422,43.081269010599804,-1,29.512829519599336,71.38011348891838,0.4134601092246952,-43.081269010599804
4438,Liverpool,Newcastle United,2014,2,0,1897.279917535906,1733.544260298834,47.370995281847904,50.54723918825877,43.081269010599804,1,163.73565723707202,69.27506465928343,2.3635583458835514,43.081269010599804
4439,Newcastle United,Liverpool,2014,0,2,1733.544260298834,1897.279917535906,50.54723918825877,47.370995281847904,43.081269010599804,-1,-163.73565723707202,69.27506465928343,-2.3635583458835514,-43.081269010599804
4440,Chelsea,Manchester United,2014,1,0,1997.0203041194777,1934.5826153481564,50.7388035501592,50.095408803510935,43.977572763416504,1,62.43768877132129,71.30200676623716,0.8756792635026749,43.977572763416504
4441,Manchester United,Chelsea,2014,0,1,1934.5826153481564,1997.0203041194777,50.095408803510935,50.7388035501592,43.977572763416504,-1,-62.43768877132129,71.30200676623716,-0.8756792635026749,-43.977572763416504
4442,Stoke City,Southampton,2014,2,1,1765.0468846251774,1815.2504018268037,46.84898235525322,48.030306985265305,43.977572763416504,1,-50.203517201626255,67.09498890991527,-0.7482454057639347,43.977572763416504
4443,Southampton,Stoke City,2014,1,2,1815.2504018268037,1765.0468846251774,48.030306985265305,46.84898235525322,43.977572763416504,-1,50.203517201626255,67.09498890991527,0.7482454057639347,-43.977572763416504
4444,Leicester City,Swansea City,2014,2,0,1691.1716568472475,1763.3248581964433,46.3437889296154,47.41396481853171,43.977572763416504,1,-72.1532013491958,66.30106207419084,-1.088266146754277,43.977572763416504
4445,Swansea City,Leicester City,2014,0,2,1763.3248581964433,1691.1716568472475,47.41396481853171,46.3437889296154,43.977572763416504,-1,72.1532013491958,66.30106207419084,1.088266146754277,-43.977572763416504
4446,Everton,Burnley,2014,1,0,1817.796725932145,1682.0166118137051,47.17521904733499,46.29477717509142,43.977572763416504,1,135.78011411843977,66.09620023764909,2.0542801799534915,43.977572763416504
4447,Burnley,Everton,2014,0,1,1682.0166118137051,1817.796725932145,46.29477717509142,47.17521904733499,43.977572763416504,-1,-135.78011411843977,66.09620023764909,-2.0542801799534915,-43.977572763416504
4448,Crystal Palace,West Bromwich Albion,2014,0,2,1736.0530568595025,1700.2097709289678,49.012022744636006,50.73987956128772,43.977572763416504,1,35.84328593053465,70.54582731398577,0.5080851312580565,43.977572763416504
4449,West Bromwich Albion,Crystal Palace,2014,2,0,1700.2097709289678,1736.0530568595025,50.73987956128772,49.012022744636006,43.977572763416504,-1,-35.84328593053465,70.54582731398577,-0.5080851312580565,-43.977572763416504
4450,Newcastle United,Tottenham Hotspur,2014,1,3,1730.1688198741124,1866.3871103704098,50.24545205472291,48.25760866733597,43.977572763416504,1,-136.2182904962974,69.66636380975541,-1.9552949665678219,43.977572763416504
4451,Tottenham Hotspur,Newcastle United,2014,3,1,1866.3871103704098,1730.1688198741124,48.25760866733597,50.24545205472291,43.977572763416504,-1,136.2182904962974,69.66636380975541,1.9552949665678219,-43.977572763416504
4452,Manchester City,West Ham United,2014,2,0,1950.4535093885424,1744.9834649605116,49.972175233291715,46.477990230940485,43.977572763416504,1,205.47004442803086,68.24530660385528,3.0107571443810253,43.977572763416504
4453,West Ham United,Manchester City,2014,0,2,1744.9834649605116,1950.4535093885424,46.477990230940485,49.972175233291715,43.977572763416504,-1,-205.47004442803086,68.24530660385528,-3.0107571443810253,-43.977572763416504
4454,Manchester City,Aston Villa,2014,3,2,1953.1859048310926,1691.0329411285206,49.72960334703035,50.79590919116683,43.98805135108157,1,262.1529637025719,71.08627040160596,3.6878142884909244,43.98805135108157
4455,Aston Villa,Manchester City,2014,2,3,1691.0329411285206,1953.1859048310926,50.79590919116683,49.72960334703035,43.98805135108157,-1,-262.1529637025719,71.08627040160596,-3.6878142884909244,-43.98805135108157
4456,West Bromwich Albion,Liverpool,2014,0,0,1708.9922744994024,1900.2494127160733,50.31594664039927,47.215404793532734,43.98805135108157,1,-191.2571382166709,68.99991982703067,-2.7718458035330364,43.98805135108157
4457,Liverpool,West Bromwich Albion,2014,0,0,1900.2494127160733,1708.9922744994024,47.215404793532734,50.31594664039927,43.98805135108157,-1,191.2571382166709,68.99991982703067,2.7718458035330364,-43.98805135108157
4458,Stoke City,Sunderland,2014,1,1,1771.2916546091567,1690.2825696050147,46.51485104102748,52.41252095921307,43.98805135108157,1,81.00908500414198,70.07641344039322,1.1560107178294456,43.98805135108157
4459,Sunderland,Stoke City,2014,1,1,1690.2825696050147,1771.2916546091567,52.41252095921307,46.51485104102748,43.98805135108157,-1,-81.00908500414198,70.07641344039322,-1.1560107178294456,-43.98805135108157
4460,Queens Park Rangers,West Ham United,2014,0,0,1642.418278011983,1742.615208550845,50.62009267074598,46.302269291203054,43.98805135108157,1,-100.19693053886203,68.60243380165164,-1.460544837644663,43.98805135108157
4461,West Ham United,Queens Park Rangers,2014,0,0,1742.615208550845,1642.418278011983,46.302269291203054,50.62009267074598,43.98805135108157,-1,100.19693053886203,68.60243380165164,1.460544837644663,-43.98805135108157
4462,Newcastle United,Swansea City,2014,2,3,1724.9290307872545,1756.5337073470826,49.844020397995024,47.06594022403091,43.98805135108157,1,-31.60467655982802,68.5538408742194,-0.4610197788598798,43.98805135108157
4463,Swansea City,Newcastle United,2014,3,2,1756.5337073470826,1724.9290307872545,47.06594022403091,49.844020397995024,43.98805135108157,-1,31.60467655982802,68.5538408742194,0.4610197788598798,-43.98805135108157
4464,Crystal Palace,Hull City,2014,0,2,1727.8557861691754,1658.9298865944427,48.63963580236271,47.11800889298904,43.98805135108157,1,68.92589957473274,67.71942803233263,1.0178157373364713,43.98805135108157
4465,Hull City,Crystal Palace,2014,2,0,1658.9298865944427,1727.8557861691754,47.11800889298904,48.63963580236271,43.98805135108157,-1,-68.92589957473274,67.71942803233263,-1.0178157373364713,-43.98805135108157
4466,Burnley,Leicester City,2014,0,1,1678.8339141362555,1697.6615207155994,46.06248243696079,46.02566747056455,43.98805135108157,1,-18.827606579343865,65.11616047008842,-0.2891387705206062,43.98805135108157
4467,Leicester City,Burnley,2014,1,0,1697.6615207155994,1678.8339141362555,46.02566747056455,46.06248243696079,43.98805135108157,-1,18.827606579343865,65.11616047008842,0.2891387705206062,-43.98805135108157
4468,Southampton,Tottenham Hotspur,2014,2,2,1808.689024373391,1871.2245608093106,47.662291000002675,47.91327174936039,43.98805135108157,1,-62.53553643591954,67.58236155312267,-0.9253233387940121,43.98805135108157
4469,Tottenham Hotspur,Southampton,2014,2,2,1871.2245608093106,1808.689024373391,47.91327174936039,47.662291000002675,43.98805135108157,-1,62.53553643591954,67.58236155312267,0.9253233387940121,-43.98805135108157
4470,Arsenal,Chelsea,2014,0,0,1946.4363863706064,2002.0933128797824,48.11261628648605,50.33404346975734,43.98805135108157,1,-55.656926509175946,69.63002066598906,-0.7993237109056567,43.98805135108157
4471,Chelsea,Arsenal,2014,0,0,2002.0933128797824,1946.4363863706064,50.33404346975734,48.11261628648605,43.98805135108157,-1,55.656926509175946,69.63002066598906,0.7993237109056567,-43.98805135108157
4472,Everton,Manchester United,2014,3,0,1821.1002450685148,1929.6360291933263,46.92343050803073,49.7094976854541,43.98805135108157,1,-108.53578412481147,68.35819256520871,-1.5877509344805494,43.98805135108157
4473,Manchester United,Everton,2014,0,3,1929.6360291933263,1821.1002450685148,49.7094976854541,46.92343050803073,43.98805135108157,-1,108.53578412481147,68.35819256520871,1.5877509344805494,-43.98805135108157
4474,Hull City,Liverpool,2014,1,0,1658.9298865944427,1900.2494127160733,47.11800889298904,47.215404793532734,43.98805135108157,1,-241.3195261216306,66.70383206276044,-3.6177760506259578,43.98805135108157
4475,Liverpool,Hull City,2014,0,1,1900.2494127160733,1658.9298865944427,47.215404793532734,47.11800889298904,43.98805135108157,-1,241.3195261216306,66.70383206276044,3.6177760506259578,-43.98805135108157
4476,Leicester City,Chelsea,2014,1,3,1697.6615207155994,2002.0933128797824,46.02566747056455,50.33404346975734,43.98805135108157,1,-304.431792164183,68.204677245233,-4.463503156383025,43.98805135108157
4477,Chelsea,Leicester City,2014,3,1,2002.0933128797824,1697.6615207155994,50.33404346975734,46.02566747056455,43.98805135108157,-1,304.431792164183,68.204677245233,4.463503156383025,-43.98805135108157
4478,Aston Villa,Everton,2014,3,2,1688.8666425240135,1828.3710474529914,50.599376529547236,46.60114180715929,44.49414483904456,1,-139.50440492897792,68.78926749798885,-2.0279966628959456,44.49414483904456
4479,Everton,Aston Villa,2014,2,3,1828.3710474529914,1688.8666425240135,46.60114180715929,50.599376529547236,44.49414483904456,-1,139.50440492897792,68.78926749798885,2.0279966628959456,-44.49414483904456
4480,Leicester City,Newcastle United,2014,3,0,1701.781096985368,1717.7518524830434,45.48538088866539,49.42234694769328,44.49414483904456,1,-15.970755497675327,67.16761312124419,-0.2377746469693144,44.49414483904456
4481,Newcastle United,Leicester City,2014,0,3,1717.7518524830434,1701.781096985368,49.42234694769328,45.48538088866539,44.49414483904456,-1,15.970755497675327,67.16761312124419,0.2377746469693144,-44.49414483904456
4482,Liverpool,Queens Park Rangers,2014,2,1,1888.5001732080095,1643.5533620324677,46.631422273804276,50.18599994016307,44.49414483904456,1,244.94681117554182,68.50638023769682,3.5755328237406365,44.49414483904456
4483,Queens Park Rangers,Liverpool,2014,1,2,1643.5533620324677,1888.5001732080095,50.18599994016307,46.631422273804276,44.49414483904456,-1,-244.94681117554182,68.50638023769682,-3.5755328237406365,-44.49414483904456
4484,Swansea City,Stoke City,2014,2,0,1762.9383535949644,1769.2304488570608,46.7268761530252,46.23736749029026,44.49414483904456,1,-6.292095262096382,65.73655837851801,-0.095716834244133,44.49414483904456
4485,Stoke City,Swansea City,2014,0,2,1769.2304488570608,1762.9383535949644,46.23736749029026,46.7268761530252,44.49414483904456,-1,6.292095262096382,65.73655837851801,0.095716834244133,-44.49414483904456
4486,West Ham United,Burnley,2014,1,0,1741.6662375613007,1672.467877186929,45.99375777108571,45.75093615311726,44.49414483904456,1,69.19836037437176,64.8735224324371,1.0666656870133542,44.49414483904456
4487,Burnley,West Ham United,2014,0,1,1672.467877186929,1741.6662375613007,45.75093615311726,45.99375777108571,44.49414483904456,-1,-69.19836037437176,64.8735224324371,-1.0666656870133542,-44.49414483904456
4488,Manchester United,West Bromwich Albion,2014,0,1,1921.4810159056717,1711.7992612353264,49.30723853026967,49.95771949149458,44.49414483904456,1,209.6817546703453,70.19243198715776,2.987241626115878,44.49414483904456
4489,West Bromwich Albion,Manchester United,2014,1,0,1711.7992612353264,1921.4810159056717,49.95771949149458,49.30723853026967,44.49414483904456,-1,-209.6817546703453,70.19243198715776,-2.987241626115878,-44.49414483904456
4490,Sunderland,Southampton,2014,2,1,1692.9030639949472,1809.0237288042483,51.97292241819671,47.30632053910318,44.49414483904456,1,-116.12066480930116,70.27853603794169,-1.6522920276343036,44.49414483904456
4491,Southampton,Sunderland,2014,1,2,1809.0237288042483,1692.9030639949472,47.30632053910318,51.97292241819671,44.49414483904456,-1,116.12066480930116,70.27853603794169,1.6522920276343036,-44.49414483904456
4492,Chelsea,Crystal Palace,2014,1,0,2004.445047973652,1719.1785812662258,49.59826846234906,48.29753245728908,44.49414483904456,1,285.26646670742616,69.22889480503167,4.120627196358081,44.49414483904456
4493,Crystal Palace,Chelsea,2014,0,1,1719.1785812662258,2004.445047973652,48.29753245728908,49.59826846234906,44.49414483904456,-1,-285.26646670742616,69.22889480503167,-4.120627196358081,-44.49414483904456
4494,Tottenham Hotspur,Manchester City,2014,0,1,1870.8863080800018,1955.2636467245934,47.5500280172824,49.551036598963,44.49414483904456,1,-84.37733864459165,68.67539874275295,-1.2286399524326848,44.49414483904456
4495,Manchester City,Tottenham Hotspur,2014,1,0,1955.2636467245934,1870.8863080800018,49.551036598963,47.5500280172824,44.49414483904456,-1,84.37733864459165,68.67539874275295,1.2286399524326848,-44.49414483904456
4496,Hull City,Arsenal,2014,1,3,1676.2325613326575,1946.6505069281716,46.51332130722754,47.74401670065272,44.49414483904456,1,-270.4179455955141,66.65568385172861,-4.056937532844788,44.49414483904456
4497,Arsenal,Hull City,2014,3,1,1946.6505069281716,1676.2325613326575,47.74401670065272,46.51332130722754,44.49414483904456,-1,270.4179455955141,66.65568385172861,4.056937532844788,-44.49414483904456
4498,Hull City,Burnley,2014,0,1,1673.5973221733138,1668.4338323857012,46.31608409579203,45.482814491657855,44.38965939164231,1,5.1634897876126615,64.91429780911938,0.07954318173164121,44.38965939164231
4499,Burnley,Hull City,2014,1,0,1668.4338323857012,1673.5973221733138,45.482814491657855,46.31608409579203,44.38965939164231,-1,-5.1634897876126615,64.91429780911938,-0.07954318173164121,-44.38965939164231
